ID,VOICED/UNVOICED,SPEAKER,OWNER,
23316,0,,szum nagrany,
23317,0,,szum nagrany,
23318,0,,szum nagrany,
23319,0,,szum nagrany,
23320,0,,szum nagrany,
23321,0,,szum nagrany,
23322,0,,szum nagrany,
23323,0,,szum nagrany,
23324,0,,szum nagrany,
23325,0,,szum nagrany,
23326,0,,szum nagrany,
23327,0,,szum nagrany,
23328,0,,szum nagrany,
23329,0,,szum nagrany,
23330,0,,szum nagrany,
23331,0,,szum nagrany,
23332,0,,szum nagrany,
23333,0,,szum nagrany,
23334,0,,szum nagrany,
23335,0,,szum nagrany,
23336,0,,szum nagrany,
23337,0,,szum nagrany,
23338,0,,szum nagrany,
23339,0,,szum nagrany,
23340,0,,szum nagrany,
23341,0,,szum nagrany,
23342,0,,szum nagrany,
23343,0,,szum nagrany,
23344,0,,szum nagrany,
23345,0,,szum nagrany,
23346,0,,szum nagrany,
23347,0,,szum nagrany,
23348,0,,szum nagrany,
23349,0,,szum nagrany,
23350,0,,szum nagrany,
23351,0,,szum nagrany,
23352,0,,szum nagrany,
23353,0,,szum nagrany,
23354,0,,szum nagrany,
23355,0,,szum nagrany,
23356,0,,szum nagrany,
23357,0,,szum nagrany,
23358,0,,szum nagrany,
23359,0,,szum nagrany,
23360,0,,szum nagrany,
23361,0,,szum nagrany,
23362,0,,szum nagrany,
23363,0,,szum nagrany,
23364,0,,szum nagrany,
23365,0,,szum nagrany,
23366,0,,szum nagrany,
23367,0,,szum nagrany,
23368,0,,szum nagrany,
23369,0,,szum nagrany,
23370,0,,szum nagrany,
23371,0,,szum nagrany,
23372,0,,szum nagrany,
23373,0,,szum nagrany,
23374,0,,szum nagrany,
23375,0,,szum nagrany,
23376,0,,szum nagrany,
23377,0,,szum nagrany,
23378,0,,szum nagrany,
23379,0,,szum nagrany,
23380,0,,szum nagrany,
23381,0,,szum nagrany,
23382,0,,szum nagrany,
23383,0,,szum nagrany,
23384,0,,szum nagrany,
23385,0,,szum nagrany,
23386,0,,szum nagrany,
23387,0,,szum nagrany,
23388,0,,szum nagrany,
23389,0,,szum nagrany,
23390,0,,szum nagrany,
23391,0,,szum nagrany,
23392,0,,szum nagrany,
23393,0,,szum nagrany,
23394,0,,szum nagrany,
23395,0,,szum nagrany,
23396,0,,szum nagrany,
23397,0,,szum nagrany,
23398,0,,szum nagrany,
23399,0,,szum nagrany,
23400,0,,szum nagrany,
23401,0,,szum nagrany,
23402,0,,szum nagrany,
23403,0,,szum nagrany,
23404,0,,szum nagrany,
23405,0,,szum nagrany,
23406,0,,szum nagrany,
23407,0,,szum nagrany,
23408,0,,szum nagrany,
23409,0,,szum nagrany,
23410,0,,szum nagrany,
23411,0,,szum nagrany,
23412,0,,szum nagrany,
23413,0,,szum nagrany,
23414,0,,szum nagrany,
23415,0,,szum nagrany,
23416,0,,szum nagrany,
23417,0,,szum nagrany,
23418,0,,szum nagrany,
23419,0,,szum nagrany,
23420,0,,szum nagrany,
23421,0,,szum nagrany,
23422,0,,szum nagrany,
23423,0,,szum nagrany,
23424,0,,szum nagrany,
23425,0,,szum nagrany,
23426,0,,szum nagrany,
23427,0,,szum nagrany,
23428,0,,szum nagrany,
23429,0,,szum nagrany,
23430,0,,szum nagrany,
23431,0,,szum nagrany,
23432,0,,szum nagrany,
23433,0,,szum nagrany,
23434,0,,szum nagrany,
23435,0,,szum nagrany,
23436,0,,szum nagrany,
23437,0,,szum nagrany,
23438,0,,szum nagrany,
23439,0,,szum nagrany,
23440,0,,szum nagrany,
23441,0,,szum nagrany,
23442,0,,szum nagrany,
23443,0,,szum nagrany,
23444,0,,szum nagrany,
23445,0,,szum nagrany,
23446,0,,szum nagrany,
23447,0,,szum nagrany,
23448,0,,szum nagrany,
23449,0,,szum nagrany,
23450,0,,szum nagrany,
23451,0,,szum nagrany,
23452,0,,szum nagrany,
23453,0,,szum nagrany,
23454,0,,szum nagrany,
23455,0,,szum nagrany,
23456,0,,szum nagrany,
23457,0,,szum nagrany,
23458,0,,szum nagrany,
23459,0,,szum nagrany,
23460,0,,szum nagrany,
23461,0,,szum nagrany,
23462,0,,szum nagrany,
23463,0,,szum nagrany,
23464,0,,szum nagrany,
23465,0,,szum nagrany,
23466,0,,szum nagrany,
23467,0,,szum nagrany,
23468,0,,szum nagrany,
23469,0,,szum nagrany,
23470,0,,szum nagrany,
23471,0,,szum nagrany,
23472,0,,szum nagrany,
23473,0,,szum nagrany,
23474,0,,szum nagrany,
23475,0,,szum nagrany,
23476,0,,szum nagrany,
23477,0,,szum nagrany,
23478,0,,szum nagrany,
23479,0,,szum nagrany,
23480,0,,szum nagrany,
23481,0,,szum nagrany,
23482,0,,szum nagrany,
23483,0,,szum nagrany,
23484,0,,szum nagrany,
23485,0,,szum nagrany,
23486,0,,szum nagrany,
23487,0,,szum nagrany,
23488,0,,szum nagrany,
23489,0,,szum nagrany,
23490,0,,szum nagrany,
23491,0,,szum nagrany,
23492,0,,szum nagrany,
23493,0,,szum nagrany,
23494,0,,szum nagrany,
23495,0,,szum nagrany,
23496,0,,szum nagrany,
23497,0,,szum nagrany,
23498,0,,szum nagrany,
23499,0,,szum nagrany,
23500,0,,szum nagrany,
23501,0,,szum nagrany,
23502,0,,szum nagrany,
23503,0,,szum nagrany,
23504,0,,szum nagrany,
23505,0,,szum nagrany,
23506,0,,szum nagrany,
23507,0,,szum nagrany,
23508,0,,szum nagrany,
23509,0,,szum nagrany,
23510,0,,szum nagrany,
23511,0,,szum nagrany,
23512,0,,szum nagrany,
23513,0,,szum nagrany,
23514,0,,szum nagrany,
23515,0,,szum nagrany,
23516,0,,szum nagrany,
23517,0,,szum nagrany,
23518,0,,szum nagrany,
23519,0,,szum nagrany,
23520,0,,szum nagrany,
23521,0,,szum nagrany,
23522,0,,szum nagrany,
23523,0,,szum nagrany,
23524,0,,szum nagrany,
23525,0,,szum nagrany,
23526,0,,szum nagrany,
23527,0,,szum nagrany,
23528,0,,szum nagrany,
23529,0,,szum nagrany,
23530,0,,szum nagrany,
23531,0,,szum nagrany,
23532,0,,szum nagrany,
23533,0,,szum nagrany,
23534,0,,szum nagrany,
23535,0,,szum nagrany,
23536,0,,szum nagrany,
23537,0,,szum nagrany,
23538,0,,szum nagrany,
23539,0,,szum nagrany,
23540,0,,szum nagrany,
23541,0,,szum nagrany,
23542,0,,szum nagrany,
23543,0,,szum nagrany,
23544,0,,szum nagrany,
23545,0,,szum nagrany,
23546,0,,szum nagrany,
23547,0,,szum nagrany,
23548,0,,szum nagrany,
23549,0,,szum nagrany,
23550,0,,szum nagrany,
23551,0,,szum nagrany,
23552,0,,szum nagrany,
23553,0,,szum nagrany,
23554,0,,szum nagrany,
23555,0,,szum nagrany,
23556,0,,szum nagrany,
23557,0,,szum nagrany,
23558,0,,szum nagrany,
23559,0,,szum nagrany,
23560,0,,szum nagrany,
23561,0,,szum nagrany,
23562,0,,szum nagrany,
23563,0,,szum nagrany,
23564,0,,szum nagrany,
23565,0,,szum nagrany,
23566,0,,szum nagrany,
23567,0,,szum nagrany,
23568,0,,szum nagrany,
23569,0,,szum nagrany,
23570,0,,szum nagrany,
23571,0,,szum nagrany,
23572,0,,szum nagrany,
23573,0,,szum nagrany,
23574,0,,szum nagrany,
23575,0,,szum nagrany,
23576,0,,szum nagrany,
23577,0,,szum nagrany,
23578,0,,szum nagrany,
23579,0,,szum nagrany,
23580,0,,szum nagrany,
23581,0,,szum nagrany,
23582,0,,szum nagrany,
23583,0,,szum nagrany,
23584,0,,szum nagrany,
23585,0,,szum nagrany,
23586,0,,szum nagrany,
23587,0,,szum nagrany,
23588,0,,szum nagrany,
23589,0,,szum nagrany,
23590,0,,szum nagrany,
23591,0,,szum nagrany,
23592,0,,szum nagrany,
23593,0,,szum nagrany,
23594,0,,szum nagrany,
23595,0,,szum nagrany,
23596,0,,szum nagrany,
23597,0,,szum nagrany,
23598,0,,szum nagrany,
23599,0,,szum nagrany,
23600,0,,szum nagrany,
23601,0,,szum nagrany,
23602,0,,szum nagrany,
23603,0,,szum nagrany,
23604,0,,szum nagrany,
23605,0,,szum nagrany,
23606,0,,szum nagrany,
23607,0,,szum nagrany,
23608,0,,szum nagrany,
23609,0,,szum nagrany,
23610,0,,szum nagrany,
23611,0,,szum nagrany,
23612,0,,szum nagrany,
23613,0,,szum nagrany,
23614,0,,szum nagrany,
23615,0,,szum nagrany,
23616,0,,szum nagrany,
23617,0,,szum nagrany,
23618,0,,szum nagrany,
23619,0,,szum nagrany,
23620,0,,szum nagrany,
23621,0,,szum nagrany,
23622,0,,szum nagrany,
23623,0,,szum nagrany,
23624,0,,szum nagrany,
23625,0,,szum nagrany,
23626,0,,szum nagrany,
23627,0,,szum nagrany,
23628,0,,szum nagrany,
23629,0,,szum nagrany,
23630,0,,szum nagrany,
23631,0,,szum nagrany,
23632,0,,szum nagrany,
23633,0,,szum nagrany,
23634,0,,szum nagrany,
23635,0,,szum nagrany,
23636,0,,szum nagrany,
23637,0,,szum nagrany,
23638,0,,szum nagrany,
23639,0,,szum nagrany,
23640,0,,szum nagrany,
23641,0,,szum nagrany,
23642,0,,szum nagrany,
23643,0,,szum nagrany,
23644,0,,szum nagrany,
23645,0,,szum nagrany,
23646,0,,szum nagrany,
23647,0,,szum nagrany,
23648,0,,szum nagrany,
23649,0,,szum nagrany,
23650,0,,szum nagrany,
23651,0,,szum nagrany,
23652,0,,szum nagrany,
23653,0,,szum nagrany,
23654,0,,szum nagrany,
23655,0,,szum nagrany,
23656,0,,szum nagrany,
23657,0,,szum nagrany,
23658,0,,szum nagrany,
23659,0,,szum nagrany,
23660,0,,szum nagrany,
23661,0,,szum nagrany,
23662,0,,szum nagrany,
23663,0,,szum nagrany,
23664,0,,szum nagrany,
23665,0,,szum nagrany,
23666,0,,szum nagrany,
23667,0,,szum nagrany,
23668,0,,szum nagrany,
23669,0,,szum nagrany,
23670,0,,szum nagrany,
23671,0,,szum nagrany,
23672,0,,szum nagrany,
23673,0,,szum nagrany,
23674,0,,szum nagrany,
23675,0,,szum nagrany,
23676,0,,szum nagrany,
23677,0,,szum nagrany,
23678,0,,szum nagrany,
23679,0,,szum nagrany,
23680,0,,szum nagrany,
23681,0,,szum nagrany,
23682,0,,szum nagrany,
23683,0,,szum nagrany,
23684,0,,szum nagrany,
23685,0,,szum nagrany,
23686,0,,szum nagrany,
23687,0,,szum nagrany,
23688,0,,szum nagrany,
23689,0,,szum nagrany,
23690,0,,szum nagrany,
23691,0,,szum nagrany,
23692,0,,szum nagrany,
23693,0,,szum nagrany,
23694,0,,szum nagrany,
23695,0,,szum nagrany,
23696,0,,szum nagrany,
23697,0,,szum nagrany,
23698,0,,szum nagrany,
23699,0,,szum nagrany,
23700,0,,szum nagrany,
23701,0,,szum nagrany,
23702,0,,szum nagrany,
23703,0,,szum nagrany,
23704,0,,szum nagrany,
23705,0,,szum nagrany,
23706,0,,szum nagrany,
23707,0,,szum nagrany,
23708,0,,szum nagrany,
23709,0,,szum nagrany,
23710,0,,szum nagrany,
23711,0,,szum nagrany,
23712,0,,szum nagrany,
23713,0,,szum nagrany,
23714,0,,szum nagrany,
23715,0,,szum nagrany,
23716,0,,szum nagrany,
23717,0,,szum nagrany,
23718,0,,szum nagrany,
23719,0,,szum nagrany,
23720,0,,szum nagrany,
23721,0,,szum nagrany,
23722,0,,szum nagrany,
23723,0,,szum nagrany,
23724,0,,szum nagrany,
23725,0,,szum nagrany,
23726,0,,szum nagrany,
23727,0,,szum nagrany,
23728,0,,szum nagrany,
23729,0,,szum nagrany,
23730,0,,szum nagrany,
23731,0,,szum nagrany,
23732,0,,szum nagrany,
23733,0,,szum nagrany,
23734,0,,szum nagrany,
23735,0,,szum nagrany,
23736,0,,szum nagrany,
23737,0,,szum nagrany,
23738,0,,szum nagrany,
23739,0,,szum nagrany,
23740,0,,szum nagrany,
23741,0,,szum nagrany,
23742,0,,szum nagrany,
23743,0,,szum nagrany,
23744,0,,szum nagrany,
23745,0,,szum nagrany,
23746,0,,szum nagrany,
23747,0,,szum nagrany,
23748,0,,szum nagrany,
23749,0,,szum nagrany,
23750,0,,szum nagrany,
23751,0,,szum nagrany,
23752,0,,szum nagrany,
23753,0,,szum nagrany,
23754,0,,szum nagrany,
23755,0,,szum nagrany,
23756,0,,szum nagrany,
23757,0,,szum nagrany,
23758,0,,szum nagrany,
23759,0,,szum nagrany,
23760,0,,szum nagrany,
23761,0,,szum nagrany,
23762,0,,szum nagrany,
23763,0,,szum nagrany,
23764,0,,szum nagrany,
23765,0,,szum nagrany,
23766,0,,szum nagrany,
23767,0,,szum nagrany,
23768,0,,szum nagrany,
23769,0,,szum nagrany,
23770,0,,szum nagrany,
23771,0,,szum nagrany,
23772,0,,szum nagrany,
23773,0,,szum nagrany,
23774,0,,szum nagrany,
23775,0,,szum nagrany,
23776,0,,szum nagrany,
23777,0,,szum nagrany,
23778,0,,szum nagrany,
23779,0,,szum nagrany,
23780,0,,szum nagrany,
23781,0,,szum nagrany,
23782,0,,szum nagrany,
23783,0,,szum nagrany,
23784,0,,szum nagrany,
23785,0,,szum nagrany,
23786,0,,szum nagrany,
23787,0,,szum nagrany,
23788,0,,szum nagrany,
23789,0,,szum nagrany,
23790,0,,szum nagrany,
23791,0,,szum nagrany,
23792,0,,szum nagrany,
23793,0,,szum nagrany,
23794,0,,szum nagrany,
23795,0,,szum nagrany,
23796,0,,szum nagrany,
23797,0,,szum nagrany,
23798,0,,szum nagrany,
23799,0,,szum nagrany,
23800,0,,szum nagrany,
23801,0,,szum nagrany,
23802,0,,szum nagrany,
23803,0,,szum nagrany,
23804,0,,szum nagrany,
23805,0,,szum nagrany,
23806,0,,szum nagrany,
23807,0,,szum nagrany,
23808,0,,szum nagrany,
23809,0,,szum nagrany,
23810,0,,szum nagrany,
23811,0,,szum nagrany,
23812,0,,szum nagrany,
23813,0,,szum nagrany,
23814,0,,szum nagrany,
23815,0,,szum nagrany,
23816,0,,szum nagrany,
23817,0,,szum nagrany,
23818,0,,szum nagrany,
23819,0,,szum nagrany,
23820,0,,szum nagrany,
23821,0,,szum nagrany,
23822,0,,szum nagrany,
23823,0,,szum nagrany,
23824,0,,szum nagrany,
23825,0,,szum nagrany,
23826,0,,szum nagrany,
23827,0,,szum nagrany,
23828,0,,szum nagrany,
23829,0,,szum nagrany,
23830,0,,szum nagrany,
23831,0,,szum nagrany,
23832,0,,szum nagrany,
23833,0,,szum nagrany,
23834,0,,szum nagrany,
23835,0,,szum nagrany,
23836,0,,szum nagrany,
23837,0,,szum nagrany,
23838,0,,szum nagrany,
23839,0,,szum nagrany,
23840,0,,szum nagrany,
23841,0,,szum nagrany,
23842,0,,szum nagrany,
23843,0,,szum nagrany,
23844,0,,szum nagrany,
23845,0,,szum nagrany,
23846,0,,szum nagrany,
23847,0,,szum nagrany,
23848,0,,szum nagrany,
23849,0,,szum nagrany,
23850,0,,szum nagrany,
23851,0,,szum nagrany,
23852,0,,szum nagrany,
23853,0,,szum nagrany,
23854,0,,szum nagrany,
23855,0,,szum nagrany,
23856,0,,szum nagrany,
23857,0,,szum nagrany,
23858,0,,szum nagrany,
23859,0,,szum nagrany,
23860,0,,szum nagrany,
23861,0,,szum nagrany,
23862,0,,szum nagrany,
23863,0,,szum nagrany,
23864,0,,szum nagrany,
23865,0,,szum nagrany,
23866,0,,szum nagrany,
23867,0,,szum nagrany,
23868,0,,szum nagrany,
23869,0,,szum nagrany,
23870,0,,szum nagrany,
23871,0,,szum nagrany,
23872,0,,szum nagrany,
23873,0,,szum nagrany,
23874,0,,szum nagrany,
23875,0,,szum nagrany,
23876,0,,szum nagrany,
23877,0,,szum nagrany,
23878,0,,szum nagrany,
23879,0,,szum nagrany,
23880,0,,szum nagrany,
23881,0,,szum nagrany,
23882,0,,szum nagrany,
23883,0,,szum nagrany,
23884,0,,szum nagrany,
23885,0,,szum nagrany,
23886,0,,szum nagrany,
23887,0,,szum nagrany,
23888,0,,szum nagrany,
23889,0,,szum nagrany,
23890,0,,szum nagrany,
23891,0,,szum nagrany,
23892,0,,szum nagrany,
23893,0,,szum nagrany,
23894,0,,szum nagrany,
23895,0,,szum nagrany,
23896,0,,szum nagrany,
23897,0,,szum nagrany,
23898,0,,szum nagrany,
23899,0,,szum nagrany,
23900,0,,szum nagrany,
23901,0,,szum nagrany,
23902,0,,szum nagrany,
23903,0,,szum nagrany,
23904,0,,szum nagrany,
23905,0,,szum nagrany,
23906,0,,szum nagrany,
23907,0,,szum nagrany,
23908,0,,szum nagrany,
23909,0,,szum nagrany,
23910,0,,szum nagrany,
23911,0,,szum nagrany,
23912,0,,szum nagrany,
23913,0,,szum nagrany,
23914,0,,szum nagrany,
23915,0,,szum nagrany,
23916,0,,szum nagrany,
23917,0,,szum nagrany,
23918,0,,szum nagrany,
23919,0,,szum nagrany,
23920,0,,szum nagrany,
23921,0,,szum nagrany,
23922,0,,szum nagrany,
23923,0,,szum nagrany,
23924,0,,szum nagrany,
23925,0,,szum nagrany,
23926,0,,szum nagrany,
23927,0,,szum nagrany,
23928,0,,szum nagrany,
23929,0,,szum nagrany,
23930,0,,szum nagrany,
23931,0,,szum nagrany,
23932,0,,szum nagrany,
23933,0,,szum nagrany,
23934,0,,szum nagrany,
23935,0,,szum nagrany,
23936,0,,szum nagrany,
23937,0,,szum nagrany,
23938,0,,szum nagrany,
23939,0,,szum nagrany,
23940,0,,szum nagrany,
23941,0,,szum nagrany,
23942,0,,szum nagrany,
23943,0,,szum nagrany,
23944,0,,szum nagrany,
23945,0,,szum nagrany,
23946,0,,szum nagrany,
23947,0,,szum nagrany,
23948,0,,szum nagrany,
23949,0,,szum nagrany,
23950,0,,szum nagrany,
23951,0,,szum nagrany,
23952,0,,szum nagrany,
23953,0,,szum nagrany,
23954,0,,szum nagrany,
23955,0,,szum nagrany,
23956,0,,szum nagrany,
23957,0,,szum nagrany,
23958,0,,szum nagrany,
23959,0,,szum nagrany,
23960,0,,szum nagrany,
23961,0,,szum nagrany,
23962,0,,szum nagrany,
23963,0,,szum nagrany,
23964,0,,szum nagrany,
23965,0,,szum nagrany,
23966,0,,szum nagrany,
23967,0,,szum nagrany,
23968,0,,szum nagrany,
23969,0,,szum nagrany,
23970,0,,szum nagrany,
23971,0,,szum nagrany,
23972,0,,szum nagrany,
23973,0,,szum nagrany,
23974,0,,szum nagrany,
23975,0,,szum nagrany,
23976,0,,szum nagrany,
23977,0,,szum nagrany,
23978,0,,szum nagrany,
23979,0,,szum nagrany,
23980,0,,szum nagrany,
23981,0,,szum nagrany,
23982,0,,szum nagrany,
23983,0,,szum nagrany,
23984,0,,szum nagrany,
23985,0,,szum nagrany,
23986,0,,szum nagrany,
23987,0,,szum nagrany,
23988,0,,szum nagrany,
23989,0,,szum nagrany,
23990,0,,szum nagrany,
23991,0,,szum nagrany,
23992,0,,szum nagrany,
23993,0,,szum nagrany,
23994,0,,szum nagrany,
23995,0,,szum nagrany,
23996,0,,szum nagrany,
23997,0,,szum nagrany,
23998,0,,szum nagrany,
23999,0,,szum nagrany,
24000,0,,szum nagrany,
24001,0,,szum nagrany,
24002,0,,szum nagrany,
24003,0,,szum nagrany,
24004,0,,szum nagrany,
24005,0,,szum nagrany,
24006,0,,szum nagrany,
24007,0,,szum nagrany,
24008,0,,szum nagrany,
24009,0,,szum nagrany,
24010,0,,szum nagrany,
24011,0,,szum nagrany,
24012,0,,szum nagrany,
24013,0,,szum nagrany,
24014,0,,szum nagrany,
24015,0,,szum nagrany,
24016,0,,szum nagrany,
24017,0,,szum nagrany,
24018,0,,szum nagrany,
24019,0,,szum nagrany,
24020,0,,szum nagrany,
24021,0,,szum nagrany,
24022,0,,szum nagrany,
24023,0,,szum nagrany,
24024,0,,szum nagrany,
24025,0,,szum nagrany,
24026,0,,szum nagrany,
24027,0,,szum nagrany,
24028,0,,szum nagrany,
24029,0,,szum nagrany,
24030,0,,szum nagrany,
24031,0,,szum nagrany,
24032,0,,szum nagrany,
24033,0,,szum nagrany,
24034,0,,szum nagrany,
24035,0,,szum nagrany,
24036,0,,szum nagrany,
24037,0,,szum nagrany,
24038,0,,szum nagrany,
24039,0,,szum nagrany,
24040,0,,szum nagrany,
24041,0,,szum nagrany,
24042,0,,szum nagrany,
24043,0,,szum nagrany,
24044,0,,szum nagrany,
24045,0,,szum nagrany,
24046,0,,szum nagrany,
24047,0,,szum nagrany,
24048,0,,szum nagrany,
24049,0,,szum nagrany,
24050,0,,szum nagrany,
24051,0,,szum nagrany,
24052,0,,szum nagrany,
24053,0,,szum nagrany,
24054,0,,szum nagrany,
24055,0,,szum nagrany,
24056,0,,szum nagrany,
24057,0,,szum nagrany,
24058,0,,szum nagrany,
24059,0,,szum nagrany,
24060,0,,szum nagrany,
24061,0,,szum nagrany,
24062,0,,szum nagrany,
24063,0,,szum nagrany,
24064,0,,szum nagrany,
24065,0,,szum nagrany,
24066,0,,szum nagrany,
24067,0,,szum nagrany,
24068,0,,szum nagrany,
24069,0,,szum nagrany,
24070,0,,szum nagrany,
24071,0,,szum nagrany,
24072,0,,szum nagrany,
24073,0,,szum nagrany,
24074,0,,szum nagrany,
24075,0,,szum nagrany,
24076,0,,szum nagrany,
24077,0,,szum nagrany,
24078,0,,szum nagrany,
24079,0,,szum nagrany,
24080,0,,szum nagrany,
24081,0,,szum nagrany,
24082,0,,szum nagrany,
24083,0,,szum nagrany,
24084,0,,szum nagrany,
24085,0,,szum nagrany,
24086,0,,szum nagrany,
24087,0,,szum nagrany,
24088,0,,szum nagrany,
24089,0,,szum nagrany,
24090,0,,szum nagrany,
24091,0,,szum nagrany,
24092,0,,szum nagrany,
24093,0,,szum nagrany,
24094,0,,szum nagrany,
24095,0,,szum nagrany,
24096,0,,szum nagrany,
24097,0,,szum nagrany,
24098,0,,szum nagrany,
24099,0,,szum nagrany,
24100,0,,szum nagrany,
24101,0,,szum nagrany,
24102,0,,szum nagrany,
24103,0,,szum nagrany,
24104,0,,szum nagrany,
24105,0,,szum nagrany,
24106,0,,szum nagrany,
24107,0,,szum nagrany,
24108,0,,szum nagrany,
24109,0,,szum nagrany,
24110,0,,szum nagrany,
24111,0,,szum nagrany,
24112,0,,szum nagrany,
24113,0,,szum nagrany,
24114,0,,szum nagrany,
24115,0,,szum nagrany,
24116,0,,szum nagrany,
24117,0,,szum nagrany,
24118,0,,szum nagrany,
24119,0,,szum nagrany,
24120,0,,szum nagrany,
24121,0,,szum nagrany,
24122,0,,szum nagrany,
24123,0,,szum nagrany,
24124,0,,szum nagrany,
24125,0,,szum nagrany,
24126,0,,szum nagrany,
24127,0,,szum nagrany,
24128,0,,szum nagrany,
24129,0,,szum nagrany,
24130,0,,szum nagrany,
24131,0,,szum nagrany,
24132,0,,szum nagrany,
24133,0,,szum nagrany,
24134,0,,szum nagrany,
24135,0,,szum nagrany,
24136,0,,szum nagrany,
24137,0,,szum nagrany,
24138,0,,szum nagrany,
24139,0,,szum nagrany,
24140,0,,szum nagrany,
24141,0,,szum nagrany,
24142,0,,szum nagrany,
24143,0,,szum nagrany,
24144,0,,szum nagrany,
24145,0,,szum nagrany,
24146,0,,szum nagrany,
24147,0,,szum nagrany,
24148,0,,szum nagrany,
24149,0,,szum nagrany,
24150,0,,szum nagrany,
24151,0,,szum nagrany,
24152,0,,szum nagrany,
24153,0,,szum nagrany,
24154,0,,szum nagrany,
24155,0,,szum nagrany,
24156,0,,szum nagrany,
24157,0,,szum nagrany,
24158,0,,szum nagrany,
24159,0,,szum nagrany,
24160,0,,szum nagrany,
24161,0,,szum nagrany,
24162,0,,szum nagrany,
24163,0,,szum nagrany,
24164,0,,szum nagrany,
24165,0,,szum nagrany,
24166,0,,szum nagrany,
24167,0,,szum nagrany,
24168,0,,szum nagrany,
24169,0,,szum nagrany,
24170,0,,szum nagrany,
24171,0,,szum nagrany,
24172,0,,szum nagrany,
24173,0,,szum nagrany,
24174,0,,szum nagrany,
24175,0,,szum nagrany,
24176,0,,szum nagrany,
24177,0,,szum nagrany,
24178,0,,szum nagrany,
24179,0,,szum nagrany,
24180,0,,szum nagrany,
24181,0,,szum nagrany,
24182,0,,szum nagrany,
24183,0,,szum nagrany,
24184,0,,szum nagrany,
24185,0,,szum nagrany,
24186,0,,szum nagrany,
24187,0,,szum nagrany,
24188,0,,szum nagrany,
24189,0,,szum nagrany,
24190,0,,szum nagrany,
24191,0,,szum nagrany,
24192,0,,szum nagrany,
24193,0,,szum nagrany,
24194,0,,szum nagrany,
24195,0,,szum nagrany,
24196,0,,szum nagrany,
24197,0,,szum nagrany,
24198,0,,szum nagrany,
24199,0,,szum nagrany,
24200,0,,szum nagrany,
24201,0,,szum nagrany,
24202,0,,szum nagrany,
24203,0,,szum nagrany,
24204,0,,szum nagrany,
24205,0,,szum nagrany,
24206,0,,szum nagrany,
24207,0,,szum nagrany,
24208,0,,szum nagrany,
24209,0,,szum nagrany,
24210,0,,szum nagrany,
24211,0,,szum nagrany,
24212,0,,szum nagrany,
24213,0,,szum nagrany,
24214,0,,szum nagrany,
24215,0,,szum nagrany,
24216,0,,szum nagrany,
24217,0,,szum nagrany,
24218,0,,szum nagrany,
24219,0,,szum nagrany,
24220,0,,szum nagrany,
24221,0,,szum nagrany,
24222,0,,szum nagrany,
24223,0,,szum nagrany,
24224,0,,szum nagrany,
24225,0,,szum nagrany,
24226,0,,szum nagrany,
24227,0,,szum nagrany,
24228,0,,szum nagrany,
24229,0,,szum nagrany,
24230,0,,szum nagrany,
24231,0,,szum nagrany,
24232,0,,szum nagrany,
24233,0,,szum nagrany,
24234,0,,szum nagrany,
24235,0,,szum nagrany,
24236,0,,szum nagrany,
24237,0,,szum nagrany,
24238,0,,szum nagrany,
24239,0,,szum nagrany,
24240,0,,szum nagrany,
24241,0,,szum nagrany,
24242,0,,szum nagrany,
24243,0,,szum nagrany,
24244,0,,szum nagrany,
24245,0,,szum nagrany,
24246,0,,szum nagrany,
24247,0,,szum nagrany,
24248,0,,szum nagrany,
24249,0,,szum nagrany,
24250,0,,szum nagrany,
24251,0,,szum nagrany,
24252,0,,szum nagrany,
24253,0,,szum nagrany,
24254,0,,szum nagrany,
24255,0,,szum nagrany,
24256,0,,szum nagrany,
24257,0,,szum nagrany,
24258,0,,szum nagrany,
24259,0,,szum nagrany,
24260,0,,szum nagrany,
24261,0,,szum nagrany,
24262,0,,szum nagrany,
24263,0,,szum nagrany,
24264,0,,szum nagrany,
24265,0,,szum nagrany,
24266,0,,szum nagrany,
24267,0,,szum nagrany,
24268,0,,szum nagrany,
24269,0,,szum nagrany,
24270,0,,szum nagrany,
24271,0,,szum nagrany,
24272,0,,szum nagrany,
24273,0,,szum nagrany,
24274,0,,szum nagrany,
24275,0,,szum nagrany,
24276,0,,szum nagrany,
24277,0,,szum nagrany,
24278,0,,szum nagrany,
24279,0,,szum nagrany,
24280,0,,szum nagrany,
24281,0,,szum nagrany,
24282,0,,szum nagrany,
24283,0,,szum nagrany,
24284,0,,szum nagrany,
24285,0,,szum nagrany,
24286,0,,szum nagrany,
24287,0,,szum nagrany,
24288,0,,szum nagrany,
24289,0,,szum nagrany,
24290,0,,szum nagrany,
24291,0,,szum nagrany,
24292,0,,szum nagrany,
24293,0,,szum nagrany,
24294,0,,szum nagrany,
24295,0,,szum nagrany,
24296,0,,szum nagrany,
24297,0,,szum nagrany,
24298,0,,szum nagrany,
24299,0,,szum nagrany,
24300,0,,szum nagrany,
24301,0,,szum nagrany,
24302,0,,szum nagrany,
24303,0,,szum nagrany,
24304,0,,szum nagrany,
24305,0,,szum nagrany,
24306,0,,szum nagrany,
24307,0,,szum nagrany,
24308,0,,szum nagrany,
24309,0,,szum nagrany,
24310,0,,szum nagrany,
24311,0,,szum nagrany,
24312,0,,szum nagrany,
24313,0,,szum nagrany,
